iter,current_cost,best_cost,feasible
1,2887.244238,2887.244238,true
2,1874.454486,1874.454486,true
3,1379.759456,1379.759456,true
4,1379.759456,1379.759456,true
5,1379.759456,1379.759456,true
6,1376.191832,1376.191832,true
7,1376.191832,1376.191832,true
8,1376.191832,1376.191832,true
9,1376.191832,1376.191832,true
10,1376.191832,1376.191832,true
11,1376.191832,1376.191832,true
12,1376.191832,1376.191832,true
13,1376.191832,1376.191832,true
14,1376.191832,1376.191832,true
15,1376.191832,1376.191832,true
16,1376.191832,1376.191832,true
17,1376.191832,1376.191832,true
18,1376.191832,1376.191832,true
19,1376.191832,1376.191832,true
20,1376.191832,1376.191832,true
21,1289.383127,1376.191832,false
22,1289.383127,1376.191832,false
23,1289.383127,1376.191832,false
24,1289.383127,1376.191832,false
25,1289.383127,1376.191832,false
26,1289.383127,1376.191832,false
27,1289.383127,1376.191832,false
28,1289.383127,1376.191832,false
29,1289.383127,1376.191832,false
30,1289.383127,1376.191832,false
31,1371.858267,1376.191832,false
32,1371.858267,1376.191832,false
33,1371.858267,1376.191832,false
34,2380.253324,1376.191832,false
35,2380.253324,1376.191832,false
36,2380.253324,1376.191832,false
37,2380.253324,1376.191832,false
38,2547.061315,1376.191832,false
39,2547.061315,1376.191832,false
40,2547.061315,1376.191832,false
41,2547.061315,1376.191832,false
42,2547.061315,1376.191832,false
43,2547.061315,1376.191832,false
44,2547.061315,1376.191832,false
45,2547.061315,1376.191832,false
46,2547.061315,1376.191832,true
47,2547.061315,1376.191832,true
48,2547.061315,1376.191832,true
49,2547.061315,1376.191832,true
50,2547.061315,1376.191832,true
51,2464.220667,1376.191832,true
52,2464.220667,1376.191832,true
53,2464.220667,1376.191832,true
54,2464.220667,1376.191832,true
55,2381.745527,1376.191832,true
56,1736.893636,1376.191832,true
57,1379.759456,1376.191832,true
58,1379.759456,1376.191832,true
59,1376.191832,1376.191832,true
60,1376.191832,1376.191832,true
61,1376.191832,1376.191832,true
62,1376.191832,1376.191832,true
63,1376.191832,1376.191832,true
64,1376.191832,1376.191832,true
65,1376.191832,1376.191832,true
66,1376.191832,1376.191832,true
67,1376.191832,1376.191832,true
68,1376.191832,1376.191832,true
69,1376.191832,1376.191832,true
70,1376.191832,1376.191832,true
71,1576.979917,1376.191832,true
72,1576.979917,1376.191832,true
73,1576.979917,1376.191832,true
74,1576.979917,1376.191832,true
75,1289.383127,1376.191832,false
76,1376.191832,1376.191832,true
77,1376.191832,1376.191832,true
78,1376.191832,1376.191832,true
79,1376.191832,1376.191832,true
80,1376.191832,1376.191832,true
81,1376.191832,1376.191832,true
82,1376.191832,1376.191832,true
83,1376.191832,1376.191832,true
84,1376.191832,1376.191832,true
85,1376.191832,1376.191832,true
86,1376.191832,1376.191832,true
87,1376.191832,1376.191832,true
88,1376.191832,1376.191832,true
89,1289.383127,1376.191832,false
90,1289.383127,1376.191832,false
91,1289.383127,1376.191832,false
92,1289.383127,1376.191832,false
93,1597.845566,1376.191832,true
94,1597.845566,1376.191832,true
95,1875.135844,1376.191832,false
96,1410.482938,1376.191832,false
97,1338.260093,1376.191832,false
98,1289.383127,1376.191832,false
99,1289.383127,1376.191832,false
100,1376.191832,1376.191832,true
101,1376.191832,1376.191832,true
102,1376.191832,1376.191832,true
103,1376.191832,1376.191832,true
104,1376.191832,1376.191832,true
105,1376.191832,1376.191832,true
106,1376.191832,1376.191832,true
107,1376.191832,1376.191832,true
108,1376.191832,1376.191832,true
109,1376.191832,1376.191832,true
110,1376.191832,1376.191832,true
111,1376.191832,1376.191832,true
112,1376.191832,1376.191832,true
113,1376.191832,1376.191832,true
114,1376.191832,1376.191832,true
115,1376.191832,1376.191832,true
116,1376.191832,1376.191832,true
117,1376.191832,1376.191832,true
118,1376.191832,1376.191832,true
119,1376.191832,1376.191832,true
120,1376.191832,1376.191832,true
121,1376.191832,1376.191832,true
122,1376.191832,1376.191832,true
123,1376.191832,1376.191832,true
124,1376.191832,1376.191832,true
125,1376.191832,1376.191832,true
126,1376.191832,1376.191832,true
127,1376.191832,1376.191832,true
128,1733.326012,1376.191832,true
129,1733.326012,1376.191832,true
130,1733.326012,1376.191832,true
131,1382.215062,1376.191832,false
132,1382.215062,1376.191832,false
133,1379.759456,1376.191832,true
134,1379.759456,1376.191832,true
135,1376.191832,1376.191832,true
136,1376.191832,1376.191832,true
137,1376.191832,1376.191832,true
138,1376.191832,1376.191832,true
139,1289.383127,1376.191832,false
140,1289.383127,1376.191832,false
141,1289.383127,1376.191832,false
142,1289.383127,1376.191832,false
143,1379.759456,1376.191832,true
144,1379.759456,1376.191832,true
145,1379.759456,1376.191832,true
146,1481.881279,1376.191832,false
147,1478.313655,1376.191832,false
148,1478.313655,1376.191832,false
149,1478.313655,1376.191832,false
150,1478.313655,1376.191832,false
151,1478.313655,1376.191832,false
152,1382.215062,1376.191832,false
153,1379.759456,1376.191832,true
154,1379.759456,1376.191832,true
155,1379.759456,1376.191832,true
156,1379.759456,1376.191832,true
157,1376.191832,1376.191832,true
158,1376.191832,1376.191832,true
159,1376.191832,1376.191832,true
160,1376.191832,1376.191832,true
161,1376.191832,1376.191832,true
162,1376.191832,1376.191832,true
