iter,current_cost,best_cost,feasible
1,1796.907479,1796.907479,true
2,1234.793269,1234.793269,true
3,1234.793269,1234.793269,true
4,1234.793269,1234.793269,true
5,1239.312582,1234.793269,true
6,1282.108211,1234.793269,true
7,1282.108211,1234.793269,true
8,1282.108211,1234.793269,true
9,1282.108211,1234.793269,true
10,1282.108211,1234.793269,true
11,1282.108211,1234.793269,true
12,1282.108211,1234.793269,true
13,1282.108211,1234.793269,true
14,1282.108211,1234.793269,true
15,1282.108211,1234.793269,true
16,1282.108211,1234.793269,true
17,1282.108211,1234.793269,true
18,1338.862470,1234.793269,true
19,1239.312582,1234.793269,true
20,1239.312582,1234.793269,true
21,1398.953949,1234.793269,false
22,1398.953949,1234.793269,false
23,1317.025288,1234.793269,false
24,1317.025288,1234.793269,false
25,1317.025288,1234.793269,false
26,1507.812063,1234.793269,true
27,1419.311221,1234.793269,true
28,1419.311221,1234.793269,true
29,1338.862470,1234.793269,true
30,1338.862470,1234.793269,true
31,1398.953949,1234.793269,false
32,1338.862470,1234.793269,true
33,1338.862470,1234.793269,true
34,1338.862470,1234.793269,true
35,1338.862470,1234.793269,true
36,1204.328676,1234.793269,false
37,1338.862470,1234.793269,true
38,1338.862470,1234.793269,true
39,1473.496731,1234.793269,true
40,1473.496731,1234.793269,true
41,1399.663186,1234.793269,true
42,1482.747782,1234.793269,true
43,1482.747782,1234.793269,true
44,1338.862470,1234.793269,true
45,1338.862470,1234.793269,true
46,1282.108211,1234.793269,true
47,1282.108211,1234.793269,true
48,1269.026531,1234.793269,true
49,1266.656016,1234.793269,true
50,1266.656016,1234.793269,true
51,1266.656016,1234.793269,true
52,1266.656016,1234.793269,true
53,1266.656016,1234.793269,true
54,1269.026531,1234.793269,true
55,1291.541868,1234.793269,true
56,1266.656016,1234.793269,true
57,1381.298593,1234.793269,true
58,1362.424126,1234.793269,true
59,1362.424126,1234.793269,true
60,1471.583158,1234.793269,true
61,1275.419882,1234.793269,false
62,1275.419882,1234.793269,false
63,1234.793269,1234.793269,true
64,1234.793269,1234.793269,true
65,1234.793269,1234.793269,true
66,1234.793269,1234.793269,true
67,1234.793269,1234.793269,true
68,1234.793269,1234.793269,true
69,1352.882174,1234.793269,false
70,1269.026531,1234.793269,true
71,1291.541868,1234.793269,true
72,1380.824461,1234.793269,true
73,1380.824461,1234.793269,true
74,1266.656016,1234.793269,true
75,1266.656016,1234.793269,true
76,1266.656016,1234.793269,true
77,1291.465756,1234.793269,true
78,1304.759146,1234.793269,true
79,1304.759146,1234.793269,true
80,1304.759146,1234.793269,true
81,1304.759146,1234.793269,true
82,1315.301481,1234.793269,true
83,1315.301481,1234.793269,true
84,1266.656016,1234.793269,true
85,1291.541868,1234.793269,true
86,1269.026531,1234.793269,true
87,1269.026531,1234.793269,true
88,1310.410082,1234.793269,false
89,1282.108211,1234.793269,true
90,1282.108211,1234.793269,true
91,1282.108211,1234.793269,true
92,1275.419882,1234.793269,false
93,1275.419882,1234.793269,false
94,1419.311221,1234.793269,false
95,1419.311221,1234.793269,false
96,1419.311221,1234.793269,false
97,1612.981674,1234.793269,true
98,1360.587510,1234.793269,true
99,1360.587510,1234.793269,true
100,1338.862470,1234.793269,true
101,1500.475636,1234.793269,true
102,1500.475636,1234.793269,true
103,1500.475636,1234.793269,true
104,1500.475636,1234.793269,true
105,1338.862470,1234.793269,true
106,1204.328676,1234.793269,false
107,1338.862470,1234.793269,true
108,1338.862470,1234.793269,true
109,1338.862470,1234.793269,true
110,1338.862470,1234.793269,true
111,1338.862470,1234.793269,true
112,1282.108211,1234.793269,true
113,1282.108211,1234.793269,true
114,1282.108211,1234.793269,true
115,1282.108211,1234.793269,true
116,1282.108211,1234.793269,true
117,1282.108211,1234.793269,true
118,1315.301481,1234.793269,true
119,1315.301481,1234.793269,true
120,1291.465756,1234.793269,true
121,1291.465756,1234.793269,true
122,1282.108211,1234.793269,true
123,1282.108211,1234.793269,true
124,1282.108211,1234.793269,true
125,1282.108211,1234.793269,true
126,1266.656016,1234.793269,true
127,1266.656016,1234.793269,true
128,1266.656016,1234.793269,true
129,1266.656016,1234.793269,true
130,1266.656016,1234.793269,true
131,1266.656016,1234.793269,true
132,1266.656016,1234.793269,true
133,1266.656016,1234.793269,true
134,1266.656016,1234.793269,true
135,1380.824461,1234.793269,true
136,1291.541868,1234.793269,true
137,1269.026531,1234.793269,true
138,1269.026531,1234.793269,true
139,1269.026531,1234.793269,true
140,1269.026531,1234.793269,true
141,1269.026531,1234.793269,true
142,1269.026531,1234.793269,true
143,1266.656016,1234.793269,true
144,1266.656016,1234.793269,true
145,1381.298593,1234.793269,true
146,1362.424126,1234.793269,true
147,1304.759146,1234.793269,true
148,1508.153410,1234.793269,true
149,1508.153410,1234.793269,true
150,1508.153410,1234.793269,true
151,1328.031524,1234.793269,false
152,1301.011657,1234.793269,false
153,1301.011657,1234.793269,false
154,1308.952749,1234.793269,true
155,1308.952749,1234.793269,true
156,1308.952749,1234.793269,true
157,1425.373703,1234.793269,false
158,1508.153410,1234.793269,true
159,1482.748062,1234.793269,true
160,1482.748062,1234.793269,true
161,1490.674222,1234.793269,true
162,1317.025288,1234.793269,false
