iter,current_cost,best_cost,feasible
1,1048.262567,1048.262567,true
2,1013.903373,1013.903373,true
3,1013.903373,1013.903373,true
4,1048.262567,1013.903373,true
5,1013.903373,1013.903373,true
6,1013.903373,1013.903373,true
7,1013.903373,1013.903373,true
8,1013.903373,1013.903373,true
9,1013.903373,1013.903373,true
10,1013.903373,1013.903373,true
11,1600.038420,1013.903373,false
12,1160.938090,1013.903373,false
13,1027.691751,1013.903373,false
14,1027.691751,1013.903373,false
15,1027.691751,1013.903373,false
16,1027.691751,1013.903373,false
17,1057.101350,1013.903373,true
18,1057.101350,1013.903373,true
19,1057.101350,1013.903373,true
20,1057.101350,1013.903373,true
21,1233.985638,1013.903373,true
22,1218.220180,1013.903373,false
23,1218.220180,1013.903373,false
24,1218.220180,1013.903373,false
25,1099.216855,1013.903373,false
26,1099.216855,1013.903373,false
27,1099.216855,1013.903373,false
28,1013.903373,1013.903373,true
29,1013.903373,1013.903373,true
30,1013.903373,1013.903373,true
31,1013.903373,1013.903373,true
32,1017.379019,1013.903373,true
33,1290.076250,1013.903373,true
34,1290.076250,1013.903373,true
35,1017.379019,1013.903373,true
36,1017.379019,1013.903373,true
37,1017.379019,1013.903373,true
38,1017.379019,1013.903373,true
39,1013.903373,1013.903373,true
40,1013.903373,1013.903373,true
41,1099.216855,1013.903373,false
42,1099.216855,1013.903373,false
43,1099.216855,1013.903373,false
44,1099.216855,1013.903373,false
45,1045.271031,1013.903373,true
46,1045.271031,1013.903373,true
47,1045.271031,1013.903373,true
48,1045.271031,1013.903373,true
49,1045.271031,1013.903373,true
50,1045.271031,1013.903373,true
51,1045.271031,1013.903373,true
52,1013.903373,1013.903373,true
53,1047.865084,1013.903373,true
54,1047.865084,1013.903373,true
55,1047.865084,1013.903373,true
56,1047.865084,1013.903373,true
57,1047.865084,1013.903373,true
58,1047.865084,1013.903373,true
59,1013.903373,1013.903373,true
60,1013.903373,1013.903373,true
61,1013.903373,1013.903373,true
62,1048.262567,1013.903373,true
63,1048.262567,1013.903373,true
64,1048.262567,1013.903373,true
65,1048.262567,1013.903373,true
66,1013.903373,1013.903373,true
67,1017.379019,1013.903373,true
68,1017.379019,1013.903373,true
69,1065.105186,1013.903373,true
70,1065.105186,1013.903373,true
71,1065.105186,1013.903373,true
72,1013.903373,1013.903373,true
73,1045.271031,1013.903373,true
74,1045.271031,1013.903373,true
75,1045.271031,1013.903373,true
76,1045.271031,1013.903373,true
77,1097.965522,1013.903373,true
78,1097.965522,1013.903373,true
79,1097.965522,1013.903373,true
80,1097.965522,1013.903373,true
81,1097.965522,1013.903373,true
82,1099.216855,1013.903373,false
83,1099.216855,1013.903373,false
84,1099.216855,1013.903373,false
85,1013.903373,1013.903373,true
86,1048.262567,1013.903373,true
87,1048.262567,1013.903373,true
88,1048.262567,1013.903373,true
89,1048.262567,1013.903373,true
90,1013.903373,1013.903373,true
91,1013.903373,1013.903373,true
92,1013.903373,1013.903373,true
93,1013.903373,1013.903373,true
94,1013.903373,1013.903373,true
95,1013.903373,1013.903373,true
96,1275.321777,1013.903373,true
97,1013.903373,1013.903373,true
98,1013.903373,1013.903373,true
99,1013.903373,1013.903373,true
100,1013.903373,1013.903373,true
101,1013.903373,1013.903373,true
102,1013.903373,1013.903373,true
103,1017.379019,1013.903373,true
104,1017.379019,1013.903373,true
105,1017.379019,1013.903373,true
106,1017.379019,1013.903373,true
107,1017.379019,1013.903373,true
108,1017.379019,1013.903373,true
109,1017.379019,1013.903373,true
110,1017.379019,1013.903373,true
111,1017.379019,1013.903373,true
112,1017.379019,1013.903373,true
113,1065.105186,1013.903373,true
114,1065.105186,1013.903373,true
115,1065.105186,1013.903373,true
116,1065.105186,1013.903373,true
117,1065.105186,1013.903373,true
118,1065.105186,1013.903373,true
119,1065.105186,1013.903373,true
120,1027.691751,1013.903373,false
121,1027.691751,1013.903373,false
122,1027.691751,1013.903373,false
123,1027.691751,1013.903373,false
124,1027.691751,1013.903373,false
125,1027.691751,1013.903373,false
126,1027.691751,1013.903373,false
127,1027.691751,1013.903373,false
128,1066.756028,1013.903373,true
129,1017.379019,1013.903373,true
130,1068.749715,1013.903373,true
131,1068.749715,1013.903373,true
132,1068.749715,1013.903373,true
133,1068.749715,1013.903373,true
134,1017.379019,1013.903373,true
135,1017.379019,1013.903373,true
136,1017.379019,1013.903373,true
137,1017.379019,1013.903373,true
138,1017.379019,1013.903373,true
139,1047.865084,1013.903373,true
140,1047.865084,1013.903373,true
141,1013.903373,1013.903373,true
142,1013.903373,1013.903373,true
143,1013.903373,1013.903373,true
144,1013.903373,1013.903373,true
145,1178.890065,1013.903373,true
146,1235.908595,1013.903373,true
147,1125.988997,1013.903373,false
148,1125.988997,1013.903373,false
149,1099.216855,1013.903373,false
150,1099.216855,1013.903373,false
151,1099.216855,1013.903373,false
152,1235.382437,1013.903373,true
153,1235.382437,1013.903373,true
154,1047.865084,1013.903373,true
155,1047.865084,1013.903373,true
156,1047.865084,1013.903373,true
157,1047.865084,1013.903373,true
158,1047.865084,1013.903373,true
159,1047.865084,1013.903373,true
160,1047.865084,1013.903373,true
161,1013.903373,1013.903373,true
162,1099.216855,1013.903373,false
