iter,current_cost,best_cost,feasible
1,1229.706403,1229.706403,true
2,979.042648,979.042648,true
3,947.857861,947.857861,true
4,947.857861,947.857861,true
5,947.857861,947.857861,true
6,947.857861,947.857861,true
7,947.857861,947.857861,true
8,947.857861,947.857861,true
9,947.857861,947.857861,true
10,947.857861,947.857861,true
11,1558.631199,947.857861,true
12,1000.143085,947.857861,false
13,949.518194,947.857861,true
14,981.365722,947.857861,true
15,981.365722,947.857861,true
16,981.365722,947.857861,true
17,981.603714,947.857861,false
18,944.349826,947.857861,false
19,944.349826,947.857861,false
20,957.477963,947.857861,false
21,1121.374038,947.857861,true
22,1274.078891,947.857861,true
23,1274.078891,947.857861,true
24,1274.078891,947.857861,true
25,1274.078891,947.857861,true
26,1274.078891,947.857861,true
27,1667.867090,947.857861,false
28,1667.867090,947.857861,false
29,1714.940587,947.857861,false
30,1929.838384,947.857861,true
31,1901.807537,947.857861,true
32,1929.838384,947.857861,true
33,1827.343060,947.857861,true
34,1557.863237,947.857861,false
35,1557.863237,947.857861,false
36,1295.765359,947.857861,true
37,1295.765359,947.857861,true
38,1288.766643,947.857861,true
39,1288.766643,947.857861,true
40,1271.731787,947.857861,true
41,1251.016787,947.857861,true
42,947.857861,947.857861,true
43,947.857861,947.857861,true
44,979.042648,947.857861,true
45,947.857861,947.857861,true
46,947.857861,947.857861,true
47,947.857861,947.857861,true
48,947.857861,947.857861,true
49,947.857861,947.857861,true
50,947.857861,947.857861,true
51,947.857861,947.857861,true
52,947.857861,947.857861,true
53,947.857861,947.857861,true
54,947.857861,947.857861,true
55,947.857861,947.857861,true
56,947.857861,947.857861,true
57,947.857861,947.857861,true
58,947.857861,947.857861,true
59,947.857861,947.857861,true
60,979.042648,947.857861,true
61,947.857861,947.857861,true
62,947.857861,947.857861,true
63,947.857861,947.857861,true
64,947.857861,947.857861,true
65,947.857861,947.857861,true
66,947.857861,947.857861,true
67,947.857861,947.857861,true
68,947.857861,947.857861,true
69,1241.858483,947.857861,true
70,949.518194,947.857861,true
71,947.857861,947.857861,true
72,944.349826,947.857861,false
73,921.146888,947.857861,false
74,921.146888,947.857861,false
75,944.349826,947.857861,false
76,944.349826,947.857861,false
77,944.349826,947.857861,false
78,944.349826,947.857861,false
79,957.477963,947.857861,false
80,949.518194,947.857861,true
81,949.518194,947.857861,true
82,949.518194,947.857861,true
83,949.518194,947.857861,true
84,949.518194,947.857861,true
85,923.805599,947.857861,false
86,921.146888,947.857861,false
87,991.056688,947.857861,false
88,944.349826,947.857861,false
89,944.349826,947.857861,false
90,993.428049,947.857861,false
91,993.428049,947.857861,false
92,993.428049,947.857861,false
93,981.603714,947.857861,false
94,957.477963,947.857861,false
95,923.805599,947.857861,false
96,1096.833861,947.857861,true
97,1229.706403,947.857861,true
98,1229.706403,947.857861,true
99,979.042648,947.857861,true
100,979.042648,947.857861,true
101,979.042648,947.857861,true
102,1065.914625,947.857861,true
103,1121.374038,947.857861,true
104,979.042648,947.857861,true
105,979.042648,947.857861,true
106,979.042648,947.857861,true
107,979.042648,947.857861,true
108,979.042648,947.857861,true
109,979.042648,947.857861,true
110,979.042648,947.857861,true
111,947.857861,947.857861,true
112,947.857861,947.857861,true
113,979.042648,947.857861,true
114,979.042648,947.857861,true
115,979.042648,947.857861,true
116,979.042648,947.857861,true
117,979.042648,947.857861,true
118,979.042648,947.857861,true
119,979.042648,947.857861,true
120,1011.071030,947.857861,true
121,981.365722,947.857861,true
122,923.805599,947.857861,false
123,981.603714,947.857861,false
124,981.603714,947.857861,false
125,981.603714,947.857861,false
126,981.603714,947.857861,false
127,981.603714,947.857861,false
128,947.857861,947.857861,true
129,947.857861,947.857861,true
130,947.857861,947.857861,true
131,947.857861,947.857861,true
132,947.857861,947.857861,true
133,947.857861,947.857861,true
134,947.857861,947.857861,true
135,979.042648,947.857861,true
136,979.042648,947.857861,true
137,947.857861,947.857861,true
138,947.857861,947.857861,true
139,947.857861,947.857861,true
140,947.857861,947.857861,true
141,947.857861,947.857861,true
142,947.857861,947.857861,true
143,947.857861,947.857861,true
144,947.857861,947.857861,true
145,947.857861,947.857861,true
146,947.857861,947.857861,true
147,947.857861,947.857861,true
148,947.857861,947.857861,true
149,947.857861,947.857861,true
150,947.857861,947.857861,true
151,947.857861,947.857861,true
152,947.857861,947.857861,true
153,1125.376959,947.857861,true
154,1125.376959,947.857861,true
155,1125.376959,947.857861,true
156,949.518194,947.857861,true
157,949.518194,947.857861,true
158,949.518194,947.857861,true
159,949.518194,947.857861,true
160,981.365722,947.857861,true
161,981.365722,947.857861,true
162,979.042648,947.857861,true
